"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"H33"	"H"	1	"H33"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H26b"	"H"	2	"H26"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H4b1"	"H4"	2	"H4"	"H"	"H4"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R5a2"	"R5"	2	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R0a2"	"HV"	6	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"H4b1"	"H4"	2	"H4"	"H"	"H4"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H7b1"	"H"	3	"H7"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H26b"	"H"	2	"H26"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"J1b1b1a"	"J1b"	4	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U7a4"	"U"	4	"U7"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"I5a"	"I"	2	"I5"	"I"	"I"	"I"	"N1"	"N1"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"L2a1+143+16189+(16192)*3"	"L2a1+143+16189+(16192)*3"	0	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U7a2a"	"U5a1b1f"	12	"U7"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M1a1b2"	"M1a1b"	1	"M1"	"M"	"M1"	"M"	"M*"	"M*"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"J1b2"	"J1b"	1	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H1"	"H1"	0	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U1a1c1d"	"U1"	5	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2b1a2"	"L3f1b1a"	18	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"GSA-24v1-0_A1"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L2a1c3a"	"L2a1c"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"K1a4b1"	"K1a4b1"	0	"K1"	"K"	"K1"	"K"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R0a1+152"	"HV"	5	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"L0a1b1a"	"L0a'b'g"	8	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H"	"H"	0	"H"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J2a2a1a1*"	"J2a"	7	"J2"	"J"	"J2"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"J1c10a"	"J1"	3	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV1c"	"HV"	3	"HV1"	"HV"	"HV"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"L1b1a2"	"L1b"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R0a2"	"HV"	6	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"H1+16189"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N1a1a3"	"N1a1"	2	"N1"	"N"	"N1"	"N"	"N1"	"N1"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0a1a1"	"L0a'b'g"	7	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2a2"	"T"	4	"T2"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"X2+225"	"L2b3a"	15	"X2"	"X"	"L2"	"L"	"X"	"L2"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"W8"	"N"	4	"W8"	"W"	"N"	"N"	"N2"	"N*"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R0a2f"	"HV4a2"	10	"R0"	"R"	"HV4"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"H1e7"	"H1"	2	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2b"	"T"	2	"T2"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"T1a7"	"T"	3	"T1"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"L0a1a"	"L0a'b'g"	5	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV+16311"	"HV"	1	"HV"	"HV"	"HV"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N1b1a"	"N1b1"	1	"N1"	"N"	"N1"	"N"	"N1"	"N1"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T1a2"	"T1a2"	0	"T1"	"T"	"T1"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"K1a17"	"K1a17"	0	"K1"	"K"	"K1"	"K"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H2a1e"	"H2a1"	1	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3h1a2a1"	"W1e1a"	13	"L3"	"L"	"W1"	"W"	"L3"	"N2"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U1b1"	"U1b"	1	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"X2e2a2"	"N"	8	"X2"	"X"	"N"	"N"	"X"	"N*"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M1b1a"	"M1"	3	"M1"	"M"	"M1"	"M"	"M*"	"M*"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H6b"	"H6"	1	"H6"	"H"	"H6"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R0a2f"	"HV"	7	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"HV"	"HV"	0	"HV"	"HV"	"HV"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J1c3h*"	"J1c3"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U5b3a1a"	"U5a1g1"	10	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H1"	"H4"	2	"H1"	"H"	"H4"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"K2a9"	"K2a2a1"	4	"K2"	"K"	"K2"	"K"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"J2a1a1d"	"J2a1"	3	"J2"	"J"	"J2"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2b3a1"	"T1a1k1"	13	"T2"	"T"	"T1"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H1"	"H1"	0	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H1+16189"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"J2a1a1"	"J2a1a"	1	"J2"	"J"	"J2"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H13a1+152"	"H"	4	"H13"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U5a1a1"	"U5a1a1"	0	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"HV0c"	"HV"	3	"HV0"	"HV"	"HV"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R0a2"	"HV"	6	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"L2a1c+16129"	"L2a1c+16129"	0	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L3f1b+16292"	"W1e1a"	12	"L3"	"L"	"W1"	"W"	"L3"	"N2"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"T2h"	"T2f4"	4	"T2"	"T"	"T2"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R0a1a"	"HV"	5	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U3b3"	"U5a2a2"	11	"U3"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"HV1a'b'c"	"HV4a2"	5	"HV1"	"HV"	"HV4"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"HV0c"	"HV"	3	"HV0"	"HV"	"HV"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M30+16234"	"M"	3	"M30"	"M"	"M"	"M"	"M*"	"M*"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D4i"	"M12a1a*"	10	"D4"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"H6a1a"	"H6"	3	"H6"	"H"	"H6"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R0a1a"	"HV"	5	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"T1a"	"T"	2	"T1"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R0a1a"	"HV"	5	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R0a1a"	"HV"	5	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U5b1e1"	"U"	8	"U5"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U4d2"	"U5b1b2"	12	"U4"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H"	"H"	0	"H"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L3e1b1"	"L3e1"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H"	"H"	0	"H"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"K1a4f"	"K1"	3	"K1"	"K"	"K1"	"K"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U1a1a"	"U1"	3	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2b"	"T"	2	"T2"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M30+16234"	"M"	3	"M30"	"M"	"M"	"M"	"M*"	"M*"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"L3e3a"	"W1e1a"	13	"L3"	"L"	"W1"	"W"	"L3"	"N2"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"HV1a'b'c"	"HV4a2"	5	"HV1"	"HV"	"HV4"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"I"	"I"	0	"I"	"I"	"I"	"I"	"N1"	"N1"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U1a1b"	"U1"	3	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1+143+16189+(16192)+@16309*1"	"L2a1'2'3'4"	5	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV1a2"	"HV"	4	"HV1"	"HV"	"HV"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"I"	"I"	0	"I"	"I"	"I"	"I"	"N1"	"N1"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1+143+16189+(16192)+@16309*1"	"L2a1'2'3'4"	5	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e1b1"	"L3e1"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U5a1a1"	"U5a1a1"	0	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"X4"	"N"	2	"X4"	"X"	"N"	"N"	"X"	"N*"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U6a8b"	"U6"	6	"U6"	"U"	"U6"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2a1b1a"	"T"	6	"T2"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"T1a7"	"T"	3	"T1"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U5a1f1a1"	"U"	8	"U5"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H4a1a1"	"H4"	4	"H4"	"H"	"H4"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U5b2b2"	"U5b2"	2	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"J1c5"	"J1"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"I4a"	"I"	2	"I4"	"I"	"I"	"I"	"N1"	"N1"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U5a1b1e"	"U5a1b1e*"	1	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"W6a"	"N"	5	"W6"	"W"	"N"	"N"	"N2"	"N*"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"T2b24a"	"T"	4	"T2"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"X2b8"	"N"	8	"X2"	"X"	"N"	"N"	"X"	"N*"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"X2b5"	"N"	8	"X2"	"X"	"N"	"N"	"X"	"N*"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"H5b2"	"H"	4	"H5"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H3h1"	"H3h"	1	"H3"	"H"	"H3"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2b4"	"T"	3	"T2"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"T2a1b1a1"	"T"	7	"T2"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U5a1a2a"	"U"	8	"U5"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H5"	"H"	2	"H5"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H5b"	"H"	3	"H5"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H7a1"	"H"	3	"H7"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"W1"	"N"	3	"W1"	"W"	"N"	"N"	"N2"	"N*"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U4a2"	"U"	5	"U4"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"HV0a1"	"HV0a"	1	"HV0"	"HV"	"HV0"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H5a1"	"H"	4	"H5"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H1b2"	"H1"	3	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H11a1"	"H"	4	"H11"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"T1a"	"T"	2	"T1"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H2b"	"H2a2a1"	6	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2b"	"T"	2	"T2"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"I3d"	"I"	3	"I3"	"I"	"I"	"I"	"N1"	"N1"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U4d2*"	"U5a1a2b"	14	"U4"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"J1c8a"	"J1c8"	1	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U4d1a1"	"U"	7	"U4"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H2a2b"	"H2a2a1"	4	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H1b2"	"H1"	3	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H1c20"	"H1"	2	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"J2a1a1d"	"J2a1a"	2	"J2"	"J"	"J2"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2b3a1"	"T"	6	"T2"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"J1c2"	"J1c3"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T1a"	"T"	2	"T1"	"T"	"T"	"T"	"JT"	"JT"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"X2c2"	"N"	6	"X2"	"X"	"N"	"N"	"X"	"N*"	"GSA-24v1-0_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U5b1i"	"U"	5	"U5"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H1"	"H1"	0	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"K2a9"	"K2a2a1"	4	"K2"	"K"	"K2"	"K"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H4a1d"	"H4"	3	"H4"	"H"	"H4"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"J1c3"	"J1c3"	0	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U5b1i"	"U"	5	"U5"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U5b3a1a"	"U"	7	"U5"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H1+152"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U1a3"	"U1"	2	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H1ba"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV0a"	"HV0a"	0	"HV0"	"HV"	"HV0"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H7"	"H"	1	"H7"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U4a1"	"U"	5	"U4"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H3ao1"	"H1+16189*"	6	"H3"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"HV7"	"HV"	2	"HV7"	"HV"	"HV"	"HV"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H1+152"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H13a1a1"	"H"	5	"H13"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H13"	"H"	1	"H13"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U2e1a1"	"U2e1'2'3"	3	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U1b3"	"U1b"	1	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"GSA-24v1-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
